text,label,category,tr_xlm_roberta,vader,org_lang
And you had them and more,5.0,hymns,0.0,0.0,dk
"Filled with sin against his commandment,",4.0,hymns,-0.8998610377311707,-0.5574,dk
"It was very much, but no more",5.0,hymns,0.0,0.0,dk
Than the smallest feather,5.0,hymns,-0.3788263201713562,0.0,dk
"Toward the love of God to know,",5.5,hymns,0.0,0.743,dk
"Which has no one, no end.",5.0,hymns,-0.5391842126846313,-0.5267,dk
"No lake how strong it breaks,",5.0,hymns,-0.6174026727676392,0.2732,dk
"No power, how high it goes,",5.0,hymns,0.0,-0.296,dk
"No fire where was called it sewing,",5.0,hymns,-0.38851404190063477,-0.5574,dk
Something against our God is capable of;,5.0,hymns,-0.8080704808235168,0.2732,dk
No thing can be similar to,5.0,hymns,0.0,0.0,dk
"The Lord's Great River,",6.0,hymns,0.8840467929840088,0.7845,dk
Our sins away to take,5.5,hymns,-0.4764769971370697,-0.4588,dk
All our Days of Life.,5.0,hymns,0.0,0.0,dk
"Now velan, in frightened souls,",4.0,hymns,-0.8831754326820374,0.0258,dk
"Here's grace, God is allowed!",6.5,hymns,0.9007622599601746,0.8122,dk
"Who will torment themselves and strangle,",3.5,hymns,-0.8760359883308411,0.0,dk
Since it is not needed;,5.0,hymns,0.0,-0.296,dk
"All the sin you remember can,",3.5,hymns,0.0,-0.5574,dk
Do not weigh by a spruce,5.0,hymns,-0.5344393849372864,0.0,dk
"Toward the power of God's grace to rain,",5.5,hymns,0.7822874784469604,0.4215,dk
As you can freely acquire.,6.0,hymns,0.5517849922180176,0.4404,dk
What is it good to land,6.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,6.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,6.5,hymns,0.9018664360046387,0.4404,dk
"In the sweet harbor of heaven,",6.5,hymns,0.6849678158760071,0.4588,dk
"In the sweet harbor of heaven,",6.5,hymns,0.6849678158760071,0.4588,dk
From the wild beaches of the world,5.5,hymns,0.0,0.0,dk
"From foreign land and stavn,",4.0,hymns,0.0,0.0,dk
"From Robberdal to Angel Hall,",5.0,hymns,0.0,-0.5574,dk
From hunger and want to Father's embrace!,5.5,hymns,0.5960288047790527,0.126,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
"In the sweet harbor of heaven,",7.0,hymns,0.6849678158760071,0.4588,dk
"In the sweet harbor of heaven,",7.0,hymns,0.6849678158760071,0.4588,dk
"In the groom's lap, from strife and shock,",5.0,hymns,-0.8248687982559204,-0.3818,dk
Yes all what has of sorrig name!,4.0,hymns,-0.7355491518974304,-0.5707,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
What is it good to land,5.5,hymns,0.9018664360046387,0.4404,dk
In the sweet harbor of heaven!,7.0,hymns,0.789402961730957,0.5093,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What the house that is capable of,",5.0,hymns,0.5292774438858032,0.4215,dk
"His inheritance among them to take,",5.0,hymns,0.0,0.0,dk
Like hist for the throne standing!,5.0,hymns,0.0,0.0,dk
"Yes, yes, to see especially the three",5.0,hymns,0.7661872506141663,0.6597,dk
"People, everything surpasses!",5.5,hymns,0.6618645787239075,0.0,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
What the house is capable of!,5.0,hymns,0.7761112451553345,0.4753,dk
What the house is capable of!,5.0,hymns,0.7761112451553345,0.4753,dk
"O glory that nobody knows,",6.5,hymns,0.6379450559616089,0.3182,dk
"Before blessing he the limits when,",6.0,hymns,0.6956602334976196,0.0258,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
"What is it sweet to taste,",6.0,hymns,0.692712664604187,0.4588,dk
What the house is capable of!,5.0,hymns,0.7761112451553345,0.4753,dk
What the house is capable of!,5.0,hymns,0.7761112451553345,0.4753,dk
What is it big to prange,5.5,hymns,0.8567158579826355,0.7184,dk
What is it big to prange,5.5,hymns,0.8567158579826355,0.7184,dk
What is it big to prange,5.5,hymns,0.8567158579826355,0.7184,dk
"With the bridal wedding wrap,",7.0,hymns,0.0,0.0,dk
"With the bridal wedding wrap,",7.0,hymns,0.0,0.0,dk
And see what honey so many,6.5,hymns,0.867587149143219,0.296,dk
"The saint of God gets to the fell,",5.5,hymns,0.0,0.0,dk
"To hear the sound of angelic fry,",7.0,hymns,0.8493081331253052,0.5859,dk
Which exceeds the mind and sands.,5.5,hymns,0.0,0.0,dk
What is it big to prange,5.5,hymns,0.8293131589889526,0.6249,dk
What is it big to prange,5.5,hymns,0.8293131589889526,0.6249,dk
What is it big to prange,5.5,hymns,0.8293131589889526,0.6249,dk
"with the bridal wreath of life,",7.0,hymns,0.0,0.0,dk
"with the bridal wreath of life,",7.0,hymns,0.0,0.0,dk
"To sit there the Son of God so near,",6.0,hymns,0.6405589580535889,0.2732,dk
In so incredible sky gloss.,7.0,hymns,0.889144241809845,0.8176,dk
What is it big to prange,5.5,hymns,0.8921054005622864,0.6249,dk
What is it big to prange,5.5,hymns,0.8921054005622864,0.6249,dk
What is it big to prange,5.5,hymns,0.8921054005622864,0.6249,dk
With the bridal wreath of life!,7.0,hymns,0.0,0.0,dk
"You will I love, you my strength,",7.5,hymns,0.8488557934761047,0.8126,dk
You give the heart peace and comfort;,8.5,hymns,0.820728600025177,0.7184,dk
"You will I know my deed cultivating,",5.5,hymns,0.8140569925308228,0.3818,dk
By every yearning in my chest;,3.5,hymns,0.0,-0.0258,dk
"You will I love, Savior my!",6.5,hymns,0.8788625597953796,0.6696,dk
"You will I love, Savior my!",6.5,hymns,0.8788625597953796,0.6696,dk
"O Jesus, call me yours!",5.5,hymns,0.4940880537033081,0.0,dk
"O Jesus, call me yours!",5.5,hymns,0.4940880537033081,0.0,dk
You will I love you are life,7.0,hymns,0.8411704897880554,0.6369,dk
And leads me on the path of life;,6.0,hymns,0.0,0.0,dk
You will I love you have given,6.5,hymns,0.8175519704818726,0.6369,dk
"Me the light, that which is not turned off,",6.0,hymns,0.0,0.0,dk
"You will I love, for your blood",6.5,hymns,0.5997922420501709,0.6369,dk
For me you float.,5.0,hymns,0.0,0.0,dk
"So long a time you were me stranger,",3.5,hymns,0.0,0.0,dk
"You who, however, first had me loved,",6.0,hymns,0.699388861656189,0.3818,dk
"Far away I led around the home,",4.5,hymns,0.0,0.0,dk
Which was with you quite close to me;,5.5,hymns,0.0,0.0,dk
For the love and peace of the home,6.5,hymns,0.5803545117378235,0.8271,dk
Is where you are with.,5.0,hymns,0.0,0.0,dk
Then reject the child not who comes,5.0,hymns,0.0,0.3089,dk
"To the home on his tired foot,",4.0,hymns,-0.4561062157154083,-0.2732,dk
And as in the short summer of the world,4.0,hymns,0.0,0.0,dk
"Despite all its splendor, however, now understood,",5.0,hymns,0.0,-0.4973,dk
That only in your the permanent castle,5.0,hymns,0.0,0.0,dk
Gets the soul extinguished his grief.,6.0,hymns,-0.8542602062225342,-0.5267,dk
"You will I love and worship,",6.5,hymns,0.825539231300354,0.8316,dk
My Lord God and Brother Dear!,7.0,hymns,0.7874689698219299,0.6114,dk
"Is the world than with mocking nurtures,",4.5,hymns,-0.891952395439148,0.0516,dk
"And should i enjoy only tempted here,",3.5,hymns,0.0,0.0,dk
"You will I love, Savior my!",6.5,hymns,0.8788625597953796,0.6696,dk
"You will I love, Savior my!",6.5,hymns,0.8788625597953796,0.6696,dk
"O Jesus, call me yours!",6.0,hymns,0.4940880537033081,0.0,dk
"O Jesus, call me yours!",6.0,hymns,0.4940880537033081,0.0,dk
"Price God with song, Price him, O man!",7.0,hymns,0.798429548740387,0.8622,dk
He raised you high to the rank of spirits;,7.0,hymns,0.5990419387817383,0.0,dk
He who created the heavens!,6.0,hymns,0.7130533456802368,0.4574,dk
"All that his stay here advanced to life,",5.5,hymns,0.6550449728965759,0.2732,dk
"Distribute the Lord's Price,",6.0,hymns,0.7792485952377319,0.5574,dk
Every creature in its way!,5.0,hymns,0.0,0.0,dk
In an overall cheers of cheers,5.5,hymns,0.41311514377593994,0.4215,dk
"Sing, O Heaven, Sing, O Earth!",6.5,hymns,0.6936392188072205,0.5562,dk
At the good creator's price!,6.5,hymns,0.8098061084747314,0.7777,dk
Who are you?O God!Who looks like you?,5.0,hymns,0.0,0.4122,dk
"So gentle you get the creature in hu,",6.0,hymns,0.5070671439170837,0.4927,dk
Signs everything so fatherly.,6.5,hymns,0.8561593890190125,0.4215,dk
The worm you see and the seraph you see.,5.0,hymns,0.0,0.0,dk
Your wise love,7.0,hymns,0.72364342212677,0.8074,dk
Have both Bered Bered.,5.0,hymns,0.6823690533638,0.2263,dk
"Luck me, i, your human",5.5,hymns,0.7744512557983398,0.4215,dk
"Created in your picture,",5.0,hymns,0.0,0.25,dk
Created for an eternity.,5.0,hymns,0.0,0.25,dk
God;what joy in this great circle;,7.0,hymns,0.9410930275917053,0.875,dk
"In air, on earth, in gardens life and sound;",5.5,hymns,0.0,0.0,dk
For you seem everywhere.,5.5,hymns,0.0,0.0,dk
"The brag of thunder, and the lightning blows:",4.5,hymns,0.0,-0.3612,dk
"Everything, all over me, that you are gracious;",6.0,hymns,0.7971500754356384,0.4939,dk
"I then and with delighted soul prices you,",6.5,hymns,0.8151001334190369,0.743,dk
ALGODHED WALL!Eternal shall i praise you.,6.5,hymns,0.9187319278717041,0.784,dk
"O God and Father!Strengthening my soul,",5.5,hymns,0.7166525721549988,0.5707,dk
When greed me tempts!,3.5,hymns,-0.8282715082168579,-0.4574,dk
"So easy by it my true luck,",5.0,hymns,0.621610701084137,0.8439,dk
My soul I lose.,3.0,hymns,-0.9148092865943909,0.2023,dk
"Woe me if I grabbed the apartment,",4.0,hymns,0.389844685792923,0.0,dk
That I me fruit of the sweat of the next,4.0,hymns,-0.4230349063873291,0.0,dk
The illegal used.,4.0,hymns,-0.5788646340370178,-0.5574,dk
"With sin that choir, with grief it goes;",3.0,hymns,0.0,-0.7906,dk
As Avner it is scattered;,5.0,hymns,0.0,0.0,dk
The deceive does not stand for a long time;,4.5,hymns,-0.7227242588996887,0.0,dk
His fall him soon be prepared.,4.0,hymns,0.5191819667816162,0.2263,dk
And does he fall from prosperity,3.5,hymns,-0.5868918895721436,0.0,dk
"In the cums and in unheardedness,",2.5,hymns,-0.8818052411079407,-0.8225,dk
What is him back then?,4.5,hymns,0.0,0.0,dk
"You, Lord, every one thought sees",5.0,hymns,0.4888343811035156,0.0,dk
As the right of the next offend;,4.5,hymns,-0.8877681493759155,-0.4588,dk
"Righteous, you're never",5.0,hymns,-0.6503257751464844,0.0,dk
The criminals of the deceive.,4.5,hymns,-0.464839905500412,0.0,dk
ISLAND!Trembling will i for your judgment,3.5,hymns,-0.47127312421798706,-0.3382,dk
"About goods to me clockwise came,",4.0,hymns,-0.5516422986984253,-0.5719,dk
It should not stay with me.,5.0,hymns,-0.7201426029205322,0.0,dk
"Well me, O God!When me your fears",4.5,hymns,0.8104214072227478,0.2714,dk
On the right roads leader;,6.5,hymns,0.7031728029251099,0.0,dk
Then my house is not to be bargained,5.0,hymns,-0.8312822580337524,0.0,dk
On injustices.,4.0,hymns,-0.7746830582618713,0.0,dk
"Then I make all the right and distinction,",6.0,hymns,0.49360936880111694,0.5267,dk
And have my luck in accuracy;,6.5,hymns,0.7013788819313049,0.0,dk
Then you will bless me.,7.0,hymns,0.8081449270248413,0.4215,dk
"Trilling daring and sizing waves,",4.5,hymns,0.0,0.0,dk
Medched and Catormes they change on Sea,4.0,hymns,0.0,0.0,dk
Verling shade on the sunshine follows,5.0,hymns,0.44692257046699524,0.4939,dk
- It is our speed between cradle and grave.,5.0,hymns,0.0,-0.3818,dk
Peaceful is only the Blund of Death:,4.5,hymns,0.0,-0.128,dk
Miscipline and strife has every time.,2.5,hymns,-0.7892559766769409,-0.6249,dk
"The game of the weather is like the thoughts of man,",4.0,hymns,0.0,0.5994,dk
"Proudly swell the sail while the happiness is good,",6.5,hymns,0.7170601487159729,0.7579,dk
Keeping high mast and thickest planks,5.5,hymns,0.0,0.0,dk
Break and burst - then our courage falls!,3.0,hymns,0.6341963410377502,0.5411,dk
"The day of the accident finds you weak,",2.5,hymns,-0.8388633131980896,-0.4404,dk
"Tumbles your mind, as a drifting wreck.",2.0,hymns,-0.8793189525604248,-0.1027,dk
Even when to the delight of the joyful songs,6.5,hymns,0.6865501403808594,0.7783,dk
"Daring dancing in tender rad,",6.0,hymns,0.838893711566925,0.5994,dk
Doubting anxiety Month Heart Consider.,4.0,hymns,-0.8963066339492798,-0.4767,dk
The grief can come when best I am happy!,3.0,hymns,0.722716748714447,0.2714,dk
Where should I safely put my fear?,4.0,hymns,-0.5911445617675781,0.0,dk
The waves hall is not on beams are built!,4.5,hymns,0.0,0.0,dk
"Fragile 'mind, but don't go!",5.5,hymns,-0.4186311960220337,0.0,dk
"Doubting soul, why are you abandoned?",4.0,hymns,-0.9347936511039734,-0.34,dk
"Is there not one who can the weather threaten,",4.5,hymns,-0.6587799191474915,-0.3818,dk
One who has the violence of the storms in his power?,5.0,hymns,-0.6775263547897339,-0.6249,dk
"Wherever you are, Christ is near,",6.0,hymns,0.5463078618049622,0.0,dk
Gives you rest for the trouble of the world.,6.5,hymns,0.41983672976493835,-0.0772,dk
Search him while the heart so happy knocking!,7.0,hymns,0.7317538857460022,0.6988,dk
The world switch - he becomes a sand.,6.0,hymns,0.0,0.25,dk
"Fails in the night your beet and your anchor,",3.5,hymns,-0.6971704363822937,-0.4215,dk
"Call your savior, then he does not fail!",6.5,hymns,0.6692420244216919,0.484,dk
The fire of the stars he turns mild;,6.5,hymns,0.6886396408081055,0.1531,dk
Never can the hope of heaven lead fire!,6.0,hymns,-0.5148587822914124,-0.2018,dk
"Loving Savior, with you in the following follow",6.5,hymns,0.9037972688674927,0.5994,dk
"Smiles me double the quiet sea,",7.0,hymns,0.7046363353729248,0.6597,dk
Neverweight me the crashing wave,6.5,hymns,-0.6859862804412842,-0.5267,dk
Doesn't scream me its opened grave!,6.5,hymns,-0.9117754697799683,-0.6476,dk
"Confidently in your name, slide my stake,",7.0,hymns,0.49582645297050476,0.34,dk
Surely leads me to the Sea of ​​Heaven!,7.0,hymns,0.8682640194892883,0.5411,dk
"Sweet God, your angelica",7.0,hymns,0.8281947374343872,0.6249,dk
All your little preserves!,6.0,hymns,0.4812789857387543,0.0,dk
"Yes, leave us, Father Mild!",5.5,hymns,0.4226142168045044,0.8172,dk
What we did that was bad!,4.5,hymns,-0.9272376894950867,-0.5255,dk
"Help us so we were pious,",5.0,hymns,0.6159241199493408,0.4019,dk
"So we in your sky come,",5.0,hymns,0.6067427396774292,0.5106,dk
Smile sweetly in angel favors;,6.5,hymns,0.7631535530090332,0.7845,dk
Do you hear us in the name of Jesus!,5.0,hymns,0.591564416885376,0.0,dk
"Wake up, and beat on your strings,",5.5,hymns,0.0,-0.128,dk
"Sing me a lovely morning song,",7.0,hymns,0.6370202302932739,0.5859,dk
"O Dear soul, get up from beds,",6.5,hymns,0.4086099863052368,0.3818,dk
"Do with your thanks a sky,",6.0,hymns,0.7559369802474976,0.7351,dk
"Doing violence at that star castle,",4.0,hymns,-0.8088178038597107,-0.6249,dk
And forget as long as the grief of the world!,6.5,hymns,-0.8486335873603821,-0.68,dk
"Velan!I will to the sky rise,",6.0,hymns,0.7782073020935059,0.69,dk
"Far from my ground climp and body,",4.0,hymns,-0.665013313293457,0.0,dk
"My citizenship is in the kingdom of God,",6.0,hymns,0.0,0.0,dk
"There, I and I have daily up;",5.0,hymns,0.0,0.0,dk
"Praise, Price and Thank you in a thousand numbers",6.5,hymns,0.8576484322547913,0.875,dk
Happen to God in High Heaven!,6.5,hymns,0.7892642021179199,0.69,dk
"Not do I have other you to give,",5.0,hymns,0.0,0.0,dk
"Than the heart's inner thanks,",7.0,hymns,0.7328189611434937,0.7506,dk
All other deeds here alive,5.0,hymns,0.0,0.0,dk
It is to provide everything for varnish;,4.0,hymns,-0.924511194229126,-0.4019,dk
"But my sigh you do not try,",5.0,hymns,-0.35540756583213806,0.522,dk
And the gray that in the eyes stands!,3.0,hymns,-0.6719045042991638,-0.2942,dk
I am comforting to my call me give,5.5,hymns,0.7541983127593994,0.0,dk
"And now catches my deed an,",5.0,hymns,0.5386709570884705,0.0,dk
"My god me than so gracious becomes,",6.0,hymns,0.8932721614837646,0.7728,dk
"As he in all my time is van,",5.0,hymns,0.0,0.0,dk
"He takes hand with me in,",6.0,hymns,0.0,0.4939,dk
And with its spirit stands trouble bee.,6.5,hymns,0.5135384202003479,0.5423,dk
"And not on the world I will build,",4.5,hymns,0.0,0.0,dk
If happiness will stand with me;,5.5,hymns,0.0,0.0,dk
"But everything like the day saying Mon Rygge,",5.0,hymns,0.0,0.0,dk
"Will I my soul all remind you,",5.0,hymns,0.0,0.0,dk
"That the glass is running, time goes",4.5,hymns,0.0,0.0,dk
And eternity is responsible for.,5.5,hymns,0.6250095963478088,-0.4215,dk
"Death is the last enemy,",3.0,hymns,-0.6953744292259216,-0.8126,dk
"We with God shall overcome,",6.0,hymns,0.5111168622970581,0.2732,dk
God with us must step on;,5.0,hymns,0.0,0.2732,dk
"O, my soul, Guess only you knew",5.0,hymns,0.0,0.0,dk
"The tone, as the word “the last”",5.0,hymns,0.0,0.0,dk
Should in Heaven be sung on!,6.0,hymns,0.78492271900177,0.5562,dk
Death itself must probably grue,4.0,hymns,-0.9122903943061829,-0.4767,dk
"For the last railway room,",5.0,hymns,0.0,0.0,dk
"For his own track wound,",3.5,hymns,0.0,0.0,dk
"It must all on the side of death,",4.5,hymns,0.0,-0.5994,dk
"As only lusting by striding,",4.0,hymns,0.0,-0.3818,dk
Only sing about track wounds!,3.5,hymns,0.0,0.0,dk
"But our Savior, as us given",5.0,hymns,0.6019514203071594,0.0,dk
"Have himself, and thus life,",5.0,hymns,0.0,0.0,dk
"Now and for all eternity,",5.0,hymns,0.5242371559143066,0.0,dk
Him it rejoices that the death battle,5.5,hymns,0.4787839949131012,-0.4939,dk
Is the last one so we then,5.0,hymns,0.0,0.0,dk
Peace has for all eternity.,7.0,hymns,0.7195737957954407,0.5423,dk
"In, the angels of God that can tone",6.0,hymns,0.6093704700469971,0.0,dk
On the song that is the life crown:,6.5,hymns,0.0,0.0,dk
Eternity Hallelujah!,7.0,hymns,0.8881878852844238,0.6476,dk
Eternity Hallelujah!,7.0,hymns,0.8881878852844238,0.6476,dk
Helps us to begin,5.0,hymns,0.7491096258163452,0.3818,dk
On the last song to hum:,4.5,hymns,0.0,0.0,dk
Eternity Hallelujah!,7.0,hymns,0.8881878852844238,0.6476,dk
Eternity Hallelujah!,7.0,hymns,0.8881878852844238,0.6476,dk
"To the Word of God that, like a Sun,",5.5,hymns,0.5851145386695862,0.5574,dk
"With life and light can work,",7.0,hymns,0.6150791049003601,0.0,dk
"We raised this pulpit,",5.0,hymns,0.0,0.0,dk
"We built this church,",5.0,hymns,0.0,0.0,dk
"We holy its ship and choir,",5.5,hymns,-0.41751784086227417,0.0,dk
Its baptismal font and altar table:,5.0,hymns,0.0,0.0,dk
The Word of God they must belong to!,5.0,hymns,0.6852975487709045,0.0,dk
"Builder of the vault blue,",5.0,hymns,0.0,0.0,dk
"As the Earth Circle Turns,",5.0,hymns,0.0,0.0,dk
The poor workshop not Forsmae,5.5,hymns,-0.6954421401023865,0.2584,dk
Now your deity hands!,5.5,hymns,0.7233766317367554,0.5983,dk
With words and spirit barley here a wing,5.0,hymns,0.0,0.1779,dk
By the Saint Church Himmelhøj!,6.0,hymns,0.7035805583000183,0.6476,dk
With spaces for all souls!,7.0,hymns,0.6481420993804932,0.0,dk
For we pray: Our God!Build with!,5.5,hymns,0.6699898838996887,0.5707,dk
Let your spirit rule here!,5.5,hymns,0.5424054861068726,0.2481,dk
"Then will be here a sacred place,",6.0,hymns,0.5577500462532043,0.0,dk
"The longer, the more;",5.0,hymns,0.0,0.0,dk
"Every day of the Lord, every church year",5.0,hymns,0.0,0.0,dk
"Blessed coming, praising goes,",6.5,hymns,0.6574349999427795,0.7964,dk
With the words of life on lip.,6.5,hymns,0.0,0.0,dk
"May I mourn, may I complain,",3.5,hymns,-0.5520409941673279,-0.7003,dk
"Danger all my joy,",3.0,hymns,-0.656484842300415,0.5859,dk
MUST LEAVED I ALL DAYS,3.5,hymns,0.0,0.0,dk
"Stand with deep need again,",3.0,hymns,0.4653313457965851,-0.0258,dk
"God, my God, do not leave me!",3.5,hymns,0.6679596900939941,0.5411,dk
Let in crying me stem out:,3.0,hymns,-0.7709904909133911,-0.4215,dk
"Happen your will, Lord God!",5.0,hymns,0.7084172368049622,0.3382,dk
Let me the lime from exchanges!,5.5,hymns,0.4590963125228882,0.0,dk
Let me sigh in my need:,3.0,hymns,0.0,0.0,dk
Promised be the name of the Lord!,6.0,hymns,0.7980620265007019,0.5411,dk
Promised be the name of the Lord!,6.0,hymns,0.7980620265007019,0.5411,dk
Good is the grief you are sending me;,5.5,hymns,0.7985281944274902,-0.128,dk
"Big Father, I know it,",5.0,hymns,0.8626306056976318,0.6249,dk
Your abandoned child you know:,4.0,hymns,-0.5773437023162842,0.0,dk
To his salvation the soul suffered.,5.0,hymns,0.0,0.0,dk
"Eternal love only wounds,",4.0,hymns,-0.6745256781578064,0.6369,dk
Heavy only the hand of the Lord me when,4.0,hymns,0.0,0.5106,dk
"In order to heal larger wounds,",4.0,hymns,0.0,0.3612,dk
"O, I know it, no tears rid",4.0,hymns,0.0,-0.4767,dk
"Did not hit the hand of the Lord,",4.5,hymns,-0.516598105430603,-0.4815,dk
Come to me not the spirit of comfort.,4.5,hymns,-0.6392876505851746,0.3612,dk
"God, you too me will send",5.0,hymns,0.49892324209213257,0.2732,dk
"The spirit of comfort, love!",7.0,hymns,0.7256165742874146,0.8553,dk
He has to get to know me,5.0,hymns,0.48422279953956604,0.0,dk
"Grace in your father's hand,",5.5,hymns,0.8354758620262146,0.7184,dk
"He shall be heavenly peace me bring,",7.0,hymns,0.790244996547699,0.8176,dk
Han med kraft og håb og tro,7.0,hymns,0.6842960119247437,0.836,dk
Underfuld skal i mig bo!,7.0,hymns,0.8495352864265442,0.69,dk
Han skal lære mig at tvinge,5.0,hymns,0.6167609691619873,0.0,dk
Verdens sorg og verdens savn,3.0,hymns,-0.5760822296142578,-0.5423,dk
And praising the name of the Lord.,6.0,hymns,0.6829739809036255,0.5574,dk
Great comfort in the days of the test!,6.5,hymns,0.8644427061080933,0.784,dk
Joy must be deleted;,6.5,hymns,0.0,0.1027,dk
Nothing sigh and no complaint,5.5,hymns,-0.5247583985328674,-0.743,dk
Goes unheard of from the most profitable Vrå;,4.0,hymns,-0.4526752829551697,0.0,dk
"Is your sight hidden, o Father!",4.5,hymns,-0.7333278656005859,0.0,dk
"Hides the sky me your son,",4.5,hymns,0.0,0.3818,dk
"However, comforts a voice in salary:",5.5,hymns,0.5125983357429504,0.3612,dk
It is the spirit that charges,5.0,hymns,0.0,0.1779,dk
The eye of the soul in my need,4.0,hymns,0.0,-0.0258,dk
Promised be the name of the Lord!,6.0,hymns,0.7980620265007019,0.5411,dk
Promised be the name of the Lord!,6.0,hymns,0.7980620265007019,0.5411,dk
"Go out, my soul, consider with diligence",6.0,hymns,0.5717129707336426,0.0,dk
In this wonderful summer time,7.5,hymns,0.6303025484085083,0.5994,dk
God's wonderful gifts!,7.0,hymns,0.9282414317131042,0.6114,dk
See where every little flower pair,5.5,hymns,0.0,0.0,dk
Say gracefully now the jewelry has,7.0,hymns,-0.5081411004066467,0.2023,dk
In fields and in gardens!,5.5,hymns,0.0,0.0,dk
"Each tree now prings with its foliage,",6.5,hymns,0.0,0.0,dk
And the earth covers its dust,5.5,hymns,0.0,0.0,dk
"With summer green clothes,",6.5,hymns,0.0,0.0,dk
And prettier is the lily's suit,7.5,hymns,0.7417998909950256,0.6361,dk
Than Solomon in all its splendor,6.0,hymns,0.422569215297699,0.6124,dk
On golden royal seats.,6.5,hymns,0.0,0.0,dk
"Alas, I think, is there so big",5.0,hymns,0.706488311290741,0.7384,dk
A beauty on the fallen earth,6.5,hymns,0.8315709233283997,0.3182,dk
"For sinners to find,",4.0,hymns,0.0,0.0,dk
Where should we be rejoiced by,5.5,hymns,-0.3854897916316986,0.4404,dk
"All the glory of the glory of God,",7.5,hymns,0.8570162653923035,0.8176,dk
Which is in the sky inside!,5.5,hymns,0.4665803015232086,0.5562,dk
"O Dear God, yes we were there",6.0,hymns,0.5352465510368347,0.7506,dk
And stood for the throne clean and cut,7.0,hymns,0.4574818015098572,0.6486,dk
With the Palm of Blessed!,7.0,hymns,0.8520379662513733,0.4389,dk
Then we would at Englevis,6.0,hymns,0.0,0.3612,dk
Preaching out loud your grace's price,7.0,hymns,0.8397969007492065,0.4215,dk
With a thousand lovely hymns.,7.5,hymns,0.8493427038192749,0.5994,dk
"Bless us with your Holy Spirit,",6.5,hymns,0.7618480920791626,0.5423,dk
"And care for us with your own hand,",6.0,hymns,0.511290431022644,0.6808,dk
So we for you must be,5.0,hymns,0.0,0.0,dk
"As flowers small with delicate smell,",6.5,hymns,0.7952849864959717,0.743,dk
As trees filled with adorable fruit,7.0,hymns,0.7801002860069275,0.743,dk
To the honor of Jesus Christ!,6.5,hymns,0.659735381603241,0.5848,dk
"And, Father!When you ejegod",6.0,hymns,0.8219068050384521,0.4926,dk
Promoting the flower with its root,3.5,hymns,0.0,0.0,dk
"For better it to save,",5.5,hymns,-0.41575899720191956,0.296,dk
"O, plant me then, and give me shelter",6.0,hymns,0.0,0.0,dk
At the wealth of life of life,7.0,hymns,0.7079236507415771,0.0,dk
In paradise at home!,7.0,hymns,0.777355432510376,0.6696,dk
"My heart is made me scared,",3.0,hymns,-0.8984256386756897,0.0,dk
"Tense in anxiety and distress,",3.0,hymns,-0.8829501867294312,-0.765,dk
"O Jesus, not from me times,",3.5,hymns,-0.6038187146186829,0.0382,dk
Help me for your hard death!,3.5,hymns,-0.6007893681526184,-0.6588,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
Whoever comes in wet!,4.5,hymns,-0.5674338340759277,-0.2942,dk
"Prayer Hear Me, Lord Dear!",4.5,hymns,0.6293221116065979,0.4389,dk
"My heart dreaded then,",3.0,hymns,-0.8783255219459534,-0.0258,dk
"O Solve me, to your honor,",5.5,hymns,0.7218396067619324,0.7579,dk
That I can get freedom!,6.0,hymns,0.7562475800514221,0.8356,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
God comforted and prevail,6.5,hymns,0.4569593667984009,0.2732,dk
